category_pair,f1,total_count,cc,un,size,run_id
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,5,50,000,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,50,000,large,0
"Bücher, Filme & Musik | Bürobedarf",1.0,5,50,000,large,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,5,50,000,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,50,000,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,000,large,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,3,50,000,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,50,000,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,3,50,000,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,3,50,000,large,0
"Bücher, Filme & Musik | Haustier & Tierbedarf",0.0,2,50,000,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,50,000,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,000,large,0
Bürobedarf | Bürobedarf,0.0,2,50,000,large,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,1,50,000,large,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,000,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,000,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,50,000,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,000,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.21052631578947367,561,50,000,small,0
Möbel & Wohnen | Möbel & Wohnen,0.22073578595317725,532,50,000,small,0
Elektronik & Computer | Elektronik & Computer,0.27684964200477324,361,50,000,small,0
Elektronik & Computer | Möbel & Wohnen,0.13029315960912052,287,50,000,small,0
Kleidung & Accessoires | Möbel & Wohnen,0.014545454545454545,273,50,000,small,0
Elektronik & Computer | Kleidung & Accessoires,0.018018018018018018,220,50,000,small,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.30434782608695654,195,50,000,small,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.09574468085106383,179,50,000,small,0
Auto & Motorrad | Auto & Motorrad,0.10457516339869281,145,50,000,small,0
Kleidung & Accessoires | Sport & Freizeit,0.14864864864864866,137,50,000,small,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.017094017094017096,116,50,000,small,0
Spielzeug & Baby | Spielzeug & Baby,0.34532374100719426,115,50,000,small,0
Elektronik & Computer | Werkzeug & Baumarkt,0.018867924528301886,105,50,000,small,0
Elektronik & Computer | Sport & Freizeit,0.043010752688172046,91,50,000,small,0
Möbel & Wohnen | Spielzeug & Baby,0.057971014492753624,67,50,000,small,0
Elektronik & Computer | Spielzeug & Baby,0.0,65,50,000,small,0
Auto & Motorrad | Kleidung & Accessoires,0.03389830508474576,58,50,000,small,0
Möbel & Wohnen | Sport & Freizeit,0.03508771929824561,56,50,000,small,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,53,50,000,small,0
Auto & Motorrad | Elektronik & Computer,0.07407407407407407,52,50,000,small,0
Kosmetik & Drogerie | Möbel & Wohnen,0.0,51,50,000,small,0
Auto & Motorrad | Möbel & Wohnen,0.0,48,50,000,small,0
Sport & Freizeit | Sport & Freizeit,0.3333333333333333,45,50,000,small,0
Auto & Motorrad | Sport & Freizeit,0.0,45,50,000,small,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.045454545454545456,43,50,000,small,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.35294117647058826,42,50,000,small,0
Gesundheit & Pflege | Möbel & Wohnen,0.10526315789473684,36,50,000,small,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,34,50,000,small,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.125,30,50,000,small,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,29,50,000,small,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.30303030303030304,28,50,000,small,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,28,50,000,small,0
Elektronik & Computer | Gesundheit & Pflege,0.07142857142857142,27,50,000,small,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,50,000,small,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.43478260869565216,18,50,000,small,0
Spielzeug & Baby | Sport & Freizeit,0.0,18,50,000,small,0
Gesundheit & Pflege | Kleidung & Accessoires,0.11764705882352941,16,50,000,small,0
Elektronik & Computer | Lebensmittel & Getränke,0.13333333333333333,14,50,000,small,0
Auto & Motorrad | Spielzeug & Baby,0.0,13,50,000,small,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,13,50,000,small,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,50,000,small,0
Lebensmittel & Getränke | Möbel & Wohnen,0.15384615384615385,12,50,000,small,0
Gesundheit & Pflege | Gesundheit & Pflege,0.42857142857142855,11,50,000,small,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,11,50,000,small,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,10,50,000,small,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,10,50,000,small,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,50,000,small,0
Gesundheit & Pflege | Sport & Freizeit,0.4,8,50,000,small,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,8,50,000,small,0
Bürobedarf | Möbel & Wohnen,0.25,7,50,000,small,0
Bürobedarf | Elektronik & Computer,0.4444444444444444,7,50,000,small,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,7,50,000,small,0
Lebensmittel & Getränke | Sport & Freizeit,0.2857142857142857,6,50,000,small,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,6,50,000,small,0
Bürobedarf | Kleidung & Accessoires,0.0,6,50,000,small,0
Haustier & Tierbedarf | Spielzeug & Baby,0.5,6,50,000,small,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,6,50,000,small,0
Bürobedarf | Spielzeug & Baby,0.5,6,50,000,small,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,5,50,000,small,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,50,000,small,0
"Bücher, Filme & Musik | Bürobedarf",0.3333333333333333,5,50,000,small,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.5714285714285714,5,50,000,small,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,50,000,small,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,000,small,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,3,50,000,small,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.8,3,50,000,small,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,3,50,000,small,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,3,50,000,small,0
"Bücher, Filme & Musik | Haustier & Tierbedarf",0.0,2,50,000,small,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,50,000,small,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,000,small,0
Bürobedarf | Bürobedarf,0.0,2,50,000,small,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,1,50,000,small,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,000,small,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,000,small,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,50,000,small,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,000,small,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5321637426900585,958,50,100,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.390625,806,50,100,medium,2
Kleidung & Accessoires | Möbel & Wohnen,0.5454545454545454,367,50,100,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.45901639344262296,215,50,100,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.5263157894736842,169,50,100,medium,2
Elektronik & Computer | Möbel & Wohnen,0.72,147,50,100,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5454545454545454,146,50,100,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5384615384615384,141,50,100,medium,2
Sport & Freizeit | Sport & Freizeit,0.5357142857142857,95,50,100,medium,2
Elektronik & Computer | Elektronik & Computer,0.9090909090909091,95,50,100,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50,100,medium,2
Spielzeug & Baby | Spielzeug & Baby,0.7222222222222222,80,50,100,medium,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.2857142857142857,75,50,100,medium,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.48,71,50,100,medium,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50,100,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,medium,2
Möbel & Wohnen | Sport & Freizeit,0.8,69,50,100,medium,2
Möbel & Wohnen | Spielzeug & Baby,0.8235294117647058,65,50,100,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,1.0,57,50,100,medium,2
Auto & Motorrad | Auto & Motorrad,0.8181818181818182,57,50,100,medium,2
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,medium,2
Gesundheit & Pflege | Möbel & Wohnen,0.0,40,50,100,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,0.75,38,50,100,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,medium,2
Elektronik & Computer | Werkzeug & Baumarkt,0.4,34,50,100,medium,2
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,34,50,100,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.7619047619047619,31,50,100,medium,2
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50,100,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,medium,2
Spielzeug & Baby | Sport & Freizeit,0.6666666666666666,19,50,100,medium,2
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,medium,2
Auto & Motorrad | Sport & Freizeit,0.0,13,50,100,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,medium,2
Bürobedarf | Möbel & Wohnen,0.3333333333333333,12,50,100,medium,2
Bürobedarf | Elektronik & Computer,1.0,11,50,100,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,medium,2
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,medium,2
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,medium,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,medium,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,medium,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,medium,2
Bürobedarf | Sport & Freizeit,0.0,6,50,100,medium,2
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,medium,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,medium,2
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,medium,2
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,medium,2
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,50,100,medium,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,medium,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,medium,2
Auto & Motorrad | Bürobedarf,0.0,2,50,100,medium,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,medium,2
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,medium,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,medium,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,medium,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,medium,2
Bürobedarf | Spielzeug & Baby,0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,medium,2
Bürobedarf | Bürobedarf,1.0,1,50,100,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,medium,2
Kleidung & Accessoires | Kleidung & Accessoires,0.23134328358208955,800,50,050,small,1
Möbel & Wohnen | Möbel & Wohnen,0.2677595628415301,644,50,050,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.0,293,50,050,small,1
Elektronik & Computer | Kleidung & Accessoires,0.6,210,50,050,small,1
Elektronik & Computer | Elektronik & Computer,0.42201834862385323,198,50,050,small,1
Elektronik & Computer | Möbel & Wohnen,0.42857142857142855,184,50,050,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.32432432432432434,174,50,050,small,1
Kleidung & Accessoires | Sport & Freizeit,0.3018867924528302,165,50,050,small,1
Auto & Motorrad | Auto & Motorrad,0.15,126,50,050,small,1
Spielzeug & Baby | Spielzeug & Baby,0.5454545454545454,113,50,050,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.3287671232876712,109,50,050,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,small,1
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50,050,small,1
Möbel & Wohnen | Sport & Freizeit,0.5,72,50,050,small,1
Möbel & Wohnen | Spielzeug & Baby,0.0,68,50,050,small,1
Sport & Freizeit | Sport & Freizeit,0.391304347826087,66,50,050,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.42857142857142855,59,50,050,small,1
Elektronik & Computer | Werkzeug & Baumarkt,0.25,58,50,050,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.5,58,50,050,small,1
Kosmetik & Drogerie | Möbel & Wohnen,0.8,56,50,050,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,small,1
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,50,050,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.46153846153846156,45,50,050,small,1
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,small,1
Elektronik & Computer | Sport & Freizeit,0.0,37,50,050,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.2222222222222222,35,50,050,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.5454545454545454,35,50,050,small,1
Elektronik & Computer | Spielzeug & Baby,0.6666666666666666,32,50,050,small,1
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.5,26,50,050,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,25,50,050,small,1
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,small,1
Auto & Motorrad | Sport & Freizeit,0.36363636363636365,23,50,050,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,small,1
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,small,1
Bürobedarf | Elektronik & Computer,0.4,21,50,050,small,1
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,small,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,small,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,14,50,050,small,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,50,050,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,12,50,050,small,1
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,small,1
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,small,1
Bürobedarf | Bürobedarf,0.4,5,50,050,small,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,small,1
Auto & Motorrad | Bürobedarf,0.0,4,50,050,small,1
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50,050,small,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,small,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,3,50,050,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50,050,small,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50,050,small,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50,050,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50,050,small,1
Bürobedarf | Sport & Freizeit,0.0,2,50,050,small,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50,050,small,1
Bürobedarf | Spielzeug & Baby,1.0,1,50,050,small,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50,050,small,1
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50,050,small,1
Bürobedarf | Gesundheit & Pflege,0.0,1,50,050,small,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,050,small,1
Kleidung & Accessoires | Kleidung & Accessoires,0.5449275362318841,958,50,100,large,1
Möbel & Wohnen | Möbel & Wohnen,0.3673469387755102,806,50,100,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.6,367,50,100,large,1
Kleidung & Accessoires | Sport & Freizeit,0.48148148148148145,215,50,100,large,1
Elektronik & Computer | Kleidung & Accessoires,0.625,169,50,100,large,1
Elektronik & Computer | Möbel & Wohnen,0.8181818181818182,147,50,100,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.4536082474226804,146,50,100,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5652173913043478,141,50,100,large,1
Sport & Freizeit | Sport & Freizeit,0.46153846153846156,95,50,100,large,1
Elektronik & Computer | Elektronik & Computer,0.8928571428571429,95,50,100,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50,100,large,1
Spielzeug & Baby | Spielzeug & Baby,0.8235294117647058,80,50,100,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.2857142857142857,75,50,100,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.4230769230769231,71,50,100,large,1
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50,100,large,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,large,1
Möbel & Wohnen | Sport & Freizeit,0.8,69,50,100,large,1
Möbel & Wohnen | Spielzeug & Baby,0.9411764705882353,65,50,100,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.3333333333333333,57,50,100,large,1
Auto & Motorrad | Auto & Motorrad,0.75,57,50,100,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,40,50,100,large,1
Gesundheit & Pflege | Gesundheit & Pflege,0.7368421052631579,38,50,100,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,large,1
Elektronik & Computer | Werkzeug & Baumarkt,0.4,34,50,100,large,1
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,34,50,100,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.6666666666666666,31,50,100,large,1
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50,100,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,large,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,large,1
Spielzeug & Baby | Sport & Freizeit,0.6666666666666666,19,50,100,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,large,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,large,1
Auto & Motorrad | Sport & Freizeit,1.0,13,50,100,large,1
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,large,1
Bürobedarf | Möbel & Wohnen,0.25,12,50,100,large,1
Bürobedarf | Elektronik & Computer,1.0,11,50,100,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,large,1
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,large,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,large,1
Bürobedarf | Sport & Freizeit,0.0,6,50,100,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,large,1
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,large,1
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,50,100,large,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,large,1
Auto & Motorrad | Bürobedarf,0.0,2,50,100,large,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,large,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,large,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,large,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,large,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,large,1
Bürobedarf | Spielzeug & Baby,1.0,1,50,100,large,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,large,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,large,1
Bürobedarf | Bürobedarf,1.0,1,50,100,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,large,1
Möbel & Wohnen | Möbel & Wohnen,0.632768361581921,634,80,000,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.631578947368421,562,80,000,medium,1
Elektronik & Computer | Elektronik & Computer,0.8080808080808081,333,80,000,medium,1
